x,y,z,qx,qy,qz,qw,roll,pitch,yaw
0.3131200127927088,-0.004905044614063661,0.0,0.0,0.0,0.49229517038001197,0.8704283228506038,0.0,0.0,1.0294492428175095
0.3063247918131438,-0.010680669752581846,0.0,0.0,0.0,0.5292843089280203,0.8484445299031563,0.0,0.0,1.1155136201023779
0.31567302011692777,-0.007094414158386842,0.0,0.0,0.0,0.5292843089280189,0.8484445299031572,0.0,0.0,1.1155136201023748
0.3256774401505953,-0.007496121455875523,0.0,0.0,0.0,0.5292843089280215,0.8484445299031556,0.0,0.0,1.1155136201023808
0.3347079673633951,-0.011820307316905525,0.0,0.0,0.0,0.5292843089280216,0.8484445299031556,0.0,0.0,1.115513620102381
0.3412932118425408,-0.01936237634160153,0.0,0.0,0.0,0.5292843089280189,0.8484445299031572,0.0,0.0,1.1155136201023748
0.3443602185655569,-0.028893430506200662,0.0,0.0,0.0,0.5292843089280213,0.8484445299031558,0.0,0.0,1.1155136201023803
0.3434092868010991,-0.03886050404830218,0.0,0.0,0.0,0.5292843089280191,0.8484445299031571,0.0,0.0,1.1155136201023752
0.33859538496970015,-0.04763959891288523,0.0,0.0,0.0,0.5292843089280213,0.8484445299031558,0.0,0.0,1.1155136201023803
0.3330675743940965,-0.04890954762703079,0.0,0.0,0.0,0.9162276497290031,0.40065807601004033,0.0,0.0,2.317122696670017
0.33477456515315407,-0.03907053345368526,0.0,0.0,0.0,0.916227649729003,0.40065807601004055,0.0,0.0,2.3171226966700167
0.3408160488905944,-0.031119465847012678,0.0,0.0,0.0,0.916227649729003,0.40065807601004055,0.0,0.0,2.3171226966700167
0.34983710233488097,-0.02683754328865111,0.0,0.0,0.0,0.9162276497290025,0.40065807601004155,0.0,0.0,2.3171226966700145
0.3598166642615128,-0.02718389318699725,0.0,0.0,0.0,0.916227649729003,0.40065807601004055,0.0,0.0,2.3171226966700167
0.3685190128222585,-0.032080849051629515,0.0,0.0,0.0,0.916227649729003,0.40065807601004055,0.0,0.0,2.3171226966700167
0.37399454732309206,-0.0404313631741605,0.0,0.0,0.0,0.9162276497290031,0.40065807601004033,0.0,0.0,2.317122696670017
0.368851965001654,-0.0380519763986743,0.0,0.0,0.0,0.9999873705365098,0.005025810131429443,0.0,0.0,3.131540991011197
0.3637914086338837,-0.029412670397489744,0.0,0.0,0.0,0.9999873705365098,0.005025810131429221,0.0,0.0,3.1315409910111973
0.3625470145695829,-0.019477935508404626,0.0,0.0,0.0,0.9999873705365098,0.005025810131429443,0.0,0.0,3.131540991011197
0.36532042104046153,-0.009857290667340842,0.0,0.0,0.0,0.9999873705365098,0.005025810131429221,0.0,0.0,3.1315409910111973
0.3716623608614711,-0.002109388476363695,0.0,0.0,0.0,0.9999873705365098,0.005025810131429665,0.0,0.0,3.1315409910111964
0.38054543441873206,0.0025104895968044313,0.0,0.0,0.0,0.9999873705365098,0.005025810131429221,0.0,0.0,3.1315409910111973
0.3905305395943065,0.0032537969252323697,0.0,0.0,0.0,0.9999873705365098,0.005025810131428777,0.0,0.0,3.131540991011198
0.4,-8.881784197001253e-18,0.0,0.0,0.0,0.9999873705365098,0.005025810131429221,0.0,0.0,3.1315409910111973
